seq_month,bird_species,sample,seeds,tag,pool,total_no_reads_pool,OTU,no_reads_OTU,final_fate,plant_family,plant_genus ,first_plant_species_BLAST,first_plant_species_BOLD,notes,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_03,991,1,Fabaceae,Chamaecrista,Chamaecrista mimosoides,Chamaecrista mimosoides,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_04,449,1,Rutaceae,Metrodorea,Metrodorea nigra,Esenbeckia amazonica,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_05,379,1,Acanthaceae,Ruellia,Ruellia succulenta,Ruellia patula,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_06,491,1,Bignoniaceae,Fridericia,Fridericia trichoclada,Arrabidaea pubescens,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_07,328,1,Salicaceae,Casearia,Casearia sylvestris,Casearia sylvestris,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_08,94,1,Myrtaceae,Eugenia ,Eugenia selloi ,Eugenia erythrophylla,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_09,80,1,Fabaceae,Machaerium,Machaerium stipitatum,Aeschynomene compacta,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_13,37,1,Malpighiaceae,Bunchosia,Bunchosia argentea,Bunchosia caroli,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_14,22,1,Moraceae,Morus,Morus alba,Streblus pendulinus,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_01,7819,1,Acanthaceae,Justicia,Justicia candicans,Dianthera pectoralis,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_02,591,1,Acanthaceae,Ruellia,Ruellia succulenta,Dyschoriste linearis,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_03,552,1,Rubiaceae,Coffea,Coffea arabica,Coffea arabica,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_04,394,1,Fabaceae,Desmodium,Desmodium incanum,Desmodium tortuosum,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_05,183,1,Rutaceae,Zanthoxylum,Zanthoxylum tragodes,Calodendrum capense,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_06,86,1,Fabaceae,Chamaecrista,Chamaecrista mimosoides,Aeschynomene indica,changed to Chamaecrista on 8April2025,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_07,38,1,Rubiaceae,Geophila,Geophila repens,Psychotria alaotra,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_09,34,1,Myrtaceae,Eugenia ,Eugenia selloi ,Eugenia domingensis,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_01,8581,1,Sapotaceae,Manilkara,Manilkara obovata,Pouteria sp.,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_02,1450,1,Sapindaceae,Serjania/Paullinia,Serjania brachycarpa,Paullinia alata,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_03,1465,1,Myrtaceae,Syzygium,Syzygium curranii,Archirhodomyrtus beckleri,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_04,207,1,Malpighiaceae,Bunchosia,Bunchosia argentea,Barnebya dispar,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_05,185,1,Sarraceniaceae,Sarracenia,Sarracenia minor,Sarracenia rubra,"kind of sus, carnivorous plant??",,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_08,52,1,Fabaceae,Lonchocarpus,Lonchocarpus cultratus,Milletia peguensis,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_09,35,1,Malpighiaceae,Byrsonima,Byrsonima japurensis ,Byrsonima basiloba,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_10,30,1,Sapotaceae,Chrysophyllum,Chrysophyllum sp.,Chrysophyllum sp.,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_01,10680,1,Fabaceae,Desmodium,Desmodium incanum,Desmodium tortuosum,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_02,147,1,Petiveriaceae,Gallesia,Thouinia paucidentata,Bridgesia incisifolia,Gellesia integrifolia is the updated name for Thouinia integrifolia,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_03,70,1,Apocynaceae,Aspidosperma,Aspidosperma ramiflorum,Aspidosperma sp. ,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,093,0,B,P_15,27726,P_15_B_01,9277,1,Sapotaceae,Manilkara,Manilkara obovata,Pouteria sp.,Manilkara is the correct name for Pouteria ,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,093,0,B,P_15,27726,P_15_B_02,1355,1,Rosaceae,Pyrus,Pyrus regelii,Crataegus laevigata,pear!,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,093,0,B,P_15,27726,P_15_B_03,58,1,Bignoniaceae,Handroanthus,Handroanthus umbellatus,Catalpa aff. speciosa,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,093,0,B,P_15,27726,P_15_B_04,100,1,Cornaceae,Cornus,Cornus chinensis,Cornus controversa,"Cornus is the first hit, but the genus doesn't occur here, Hydrangea chinensis?",,,,,,,,,,,,,,,,,
Dec-24,Eucometis penicillata ,122,0,A,P_19,15614,P_19_A_01,1781,1,Fabaceae,Mimosa,Mimosa cf. sericantha,Acacia leucophloea,,,,,,,,,,,,,,,,,,
Dec-24,Eucometis penicillata ,122,0,A,P_19,15614,P_19_A_02,583,1,Rhamnaceae,Rhamnidium,Rhamnidium elaeocarpum,Rhamnella franguloides,,,,,,,,,,,,,,,,,,
Dec-24,Eucometis penicillata ,122,0,A,P_19,15614,P_19_A_03,444,1,Euphorbiaceae,Alchornea,Alchornea triplinervia,Alchornea cordifolia,,,,,,,,,,,,,,,,,,
Dec-24,Eucometis penicillata ,122,0,A,P_19,15614,P_19_A_04,338,1,Moraceae,Ficus,Ficus organensis,Ficus luschnathiana,,,,,,,,,,,,,,,,,,
Dec-24,Eucometis penicillata ,122,0,A,P_19,15614,P_19_A_05,87,1,Moraceae,Morus,Morus alba,Morus australis,,,,,,,,,,,,,,,,,,
Dec-24,Chiroxiphia galeata,140,0,H,P_17,19729,P_17_H_01,23,1,Myrtaceae,Calyptranthes,Calyptranthes concinna,Eugenia eggersii,,,,,,,,,,,,,,,,,,
Dec-24,Cnemotriccus fuscatus ,141,0,D,P_17,31426,P_17_D_01,21,1,Malvaceae,Luehea,Luehea grandiflora,Luehea divaricata,,,,,,,,,,,,,,,,,,
Dec-24,Cnemotriccus fuscatus ,141,0,D,P_17,31426,P_17_D_02,27,1,Rhamnaceae,Rhamnidium,Rhamnidium elaeocarpum,Rhamnella franguloides,,,,,,,,,,,,,,,,,,
Dec-24,Myiarchus ferox,178,0,B,P_16,8651,P_16_B_01,2979,1,Fabaceae,Machaerium,Machaerium hirtum,Machaerium lunatum,,,,,,,,,,,,,,,,,,
Dec-24,Myiarchus ferox,178,0,B,P_16,8651,P_16_B_02,28,1,Peraceae,Pera,Pera glabrata,Chrozophora plicata,,,,,,,,,,,,,,,,,,
Dec-24,Eucometis penicillata,192,0,D,P_19,15614,P_19_D_01,29,1,Fabaceae,Machaerium,Machaerium stipitatum,Aeschynomene martii,,,,,,,,,,,,,,,,,,
Dec-24,Turdus leucomelas,200,0,H,P_18,19729,P_18_H_01,30,1,Myrtaceae,Myrcianthes,Myrcianthes pungens,Acca sellowiana,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_01,2351,1,Caricaceae,Jacaratia,Jacaratia digitata,Jacaratia digitata,"probably not this species, but the genus makes sense",,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_02,393,1,Myrtaceae,Syzygium,Syzygium cumini,Syzygium buxifolium,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_03,117,1,Lacistemataceae,Lacistema,Lacistema hasslerianum,Lacistema aggregatum,,,,,,,,,,,,,,,,,,
Dec-24,blank,blank,NA,C,P_20,49,P_20_C_00,NA,5,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,blank,blank,NA,D,P_20,49,P_20_D_00,NA,5,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,blank,blank,NA,E,P_20,49,P_20_E_00,NA,5,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,blank,blank,NA,H,P_20,49,P_20_H_00,NA,5,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Myiarchus ferox,247,0,A,P_18,19729,P_18_A_01,7609,1,Melastomataceae,Miconia,Miconia prasina,Eriosema fulva,,,,,,,,,,,,,,,,,,
Dec-24,Myiarchus ferox,247,0,A,P_18,19729,P_18_A_02,175,1,Sapindaceae,Matayba,Matayba elaeagnoides,Talisia sp.,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_10,45,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_11,42,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_12,15,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_15,58,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_16,26,4,Melastomataceae,Miconia,Miconia prasina,Eriosema fulva,spp detected in control,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_17,17,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_18,10,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_19,6,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_20,3,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_21,10,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_22,3,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_23,5,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_24,4,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_25,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_26,8,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_27,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_28,4,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_29,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_30,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_31,8,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_32,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_33,6,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_34,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_35,4,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_36,8,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_37,6,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_38,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_39,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_40,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_41,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,001,0,A,P_14,19646,P_14_A_42,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_03,106,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_06,7,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_07,6,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_08,4,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_09,6,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_10,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_11,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Myiarchus ferox,245,0,C,P_14,19646,P_14_C_01,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Turdus leucomelas,453,0,H,P_14,19646,P_14_H_01,9,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_01,1983,1,Boraginaceae,Myriopus ,Myriopus salzmannii,Bourreria virgata,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_02,861,1,Salicaceae,Prockia,Prockia crucis,Banara guianensis,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_08,19,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_04,55,1,Boraginaceae,Myriopus,Myriopus salzmannii,Sairocarpus virga,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_10,17,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_11,15,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_12,34,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_13,10,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_14,13,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_15,7,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_16,11,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_17,18,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_18,6,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_19,13,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_20,5,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_21,3,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_22,3,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_23,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_24,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_25,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_26,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_27,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_28,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_29,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_30,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_31,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,004,0,A,P_15,27726,P_15_A_32,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Manacus manacus,288,0,B,P_14,19646,P_14_B_05,39,1,Sapindaceae,Serjania/Paullinia,Serjania brachycarpa,Paullinia alata,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,093,0,B,P_15,27726,P_15_B_05,157,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,093,0,B,P_15,27726,P_15_B_06,3,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,320,0,C,P_15,27726,P_15_C_01,8,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Cnemotriccus fuscatus,358,0,D,P_15,27726,P_15_D_01,17,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Cnemotriccus fuscatus,358,0,D,P_15,27726,P_15_D_02,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,190,0,E,P_15,27726,P_15_E_01,7,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Lathrotriccus euleri,313,0,H,P_15,27726,P_15_H_01,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Lathrotriccus euleri,313,0,H,P_15,27726,P_15_H_02,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Leptopogon amaurocephalus,309,0,B,P_19,15614,P_19_B_01,6776,1,Sapindaceae,Allophylus,Allophylus edulis,Allophylus africanus,,,,,,,,,,,,,,,,,,
Dec-24,Leptopogon amaurocephalus,309,0,B,P_19,15614,P_19_B_02,356,1,Bignoniaceae,Fridericia,Fridericia caudigera,Adenocalymma bracteatum,,,,,,,,,,,,,,,,,,
Dec-24,Leptopogon amaurocephalus,309,0,B,P_19,15614,P_19_B_03,245,1,Anacardiaceae,Lithraea,Lithraea molleoides,Lithraea brasiliensis,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_04,21,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_05,15,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_06,13,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_07,3,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_08,5,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_09,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thraupis sayaca,220,0,A,P_16,8651,P_16_A_10,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Leptopogon amaurocephalus,309,0,B,P_19,15614,P_19_B_04,51,1,Rhamnaceae,Rhamnidium,Rhamnidium elaeocarpum,Rhamnella franguloides,,,,,,,,,,,,,,,,,,
Dec-24,Leptopogon amaurocephalus,309,0,B,P_19,15614,P_19_B_05,29,1,Fabaceae,Lonchocarpus,Millettia dura,Hesperothamnus pentaphyllus,"Millettia does not occur in Brasil, another result in both BLAST and BOLD was Lonchocarpus, which we have in our study area",,,,,,,,,,,,,,,,,
Dec-24,Myiarchus ferox,178,0,B,P_16,8651,P_16_B_03,5,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Turdus leucomelas,455,0,C,P_16,8651,P_16_C_01,4,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Leptopogon amaurocephalus,326,0,E,P_17,31426,P_17_E_01,25,1,Sapindaceae,Allophylus,Allophylus viridis,Allophylus africanus,,,,,,,,,,,,,,,,,,
Dec-24,Turdus leucomelas,330,0,D,P_18,19729,P_18_D_01,42,1,Anacardiaceae,Schinus,Schinus terebinthifolia,Amphipterygium adstringens,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_06,74,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_07,164,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_11,11,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_12,3,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_13,9,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_14,3,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_15,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_16,4,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_17,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_18,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_19,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_20,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_21,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_22,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Thlypopsis sordida,029,0,A,P_17,31426,P_17_A_23,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Leptopogon amaurocephalus,402,0,H,P_16,8651,P_16_H_01,24,1,Rhamnaceae,Gouania,Gouania cf. lupuloides,Gouania lupuloides,,,,,,,,,,,,,,,,,,
Dec-24,Turdus leucomelas,406,0,B,P_18,19729,P_18_B_01,8094,1,Myrtaceae,Eugenia ,Eugenia melanogyna,Acca sellowiana,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_04,28,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_05,14,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_06,20,0,NA,NA,NA,NA,"likely Syagrus, only Arecaceae in our study areas ",,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_07,14,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_08,6,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_09,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_10,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_11,4,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
Dec-24,Arremon flavirostris,034,0,B,P_17,31426,P_17_B_12,2,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
